ID,Created at,Updated at,Label,Description,Form ID,Order,Api name,UUID,Type,Parent ID,Delete Parent ID,Acrofieldlabel,Section ID,Excluded,Partial label,Custom,Show group label,Height,Page,Width,X,Y,Unified field ID,Delete,Hidden,Toggle description
5193372,2025-01-20T16:27:58.998Z,2025-01-20T16:27:58.998Z,Terminate all existing withdrawals,,45329,3,reason_terminate,2cbda25c-a05a-4f07-8143-900065c4a12e,RadioButton,5193333,Delete Parent ID,reason_terminate,7938,false,reason_terminate,false,false,,,,,,787,Delete,false,false
5193334,2025-01-20T16:27:57.555Z,2025-04-29T16:49:33.801Z,Scheduled Withdrawal Options,,45329,1,scheduled--group,6ad80c0c-023c-4389-9b3f-9d7d48b97961,RadioGroup,,Delete Parent ID,scheduled--group,7939,false,scheduled--group,false,false,8,0,8,56,173,811,Delete,false,false
5193335,2025-01-20T16:27:57.555Z,2025-04-29T16:49:33.801Z,Specific Options,,45329,2,scheduled_specific--group,2a1a33a3-853a-4c5c-88de-d95f5c7aaf7b,RadioGroup,5193374,Delete Parent ID,scheduled_specific--group,7939,false,scheduled_specific--group,false,false,8,1,8,69,678,814,Delete,false,false
5193374,2025-01-20T16:27:58.998Z,2025-01-20T16:27:58.998Z,Specific Amount,<p>This option may result in a reduction of your Lifetime Income Benefit Base. Nationwide will continue to withdraw the elected amount on a monthly basis until you notify us in writing to stop or change the amount.</p>,45329,2,scheduled_specific,3f7f7411-f53f-4390-b0bd-43281d0552c1,RadioButton,5193334,Delete Parent ID,scheduled_specific,7939,false,scheduled_specific,false,false,,,,,,813,Delete,false,true
5193336,2025-01-20T16:27:57.555Z,2025-04-29T16:49:33.801Z,Amount,,45329,1,scheduled_specific__amount,db1b7247-36df-42ef-b411-884cbffaf15f,TextField,5193374,Delete Parent ID,scheduled_specific__amount,7939,false,scheduled_specific__amount,false,false,13,1,171,153,722,264,Delete,false,false
5193376,2025-01-20T16:27:58.998Z,2025-01-20T16:27:58.998Z,Cash Withdrawal,"<p>It is equal to the Gross Withdrawal minus taxes withheld, any applicable Surrender Charge, and MVA (this could be positive or negative, and only applicable in certain states) and/or recoupment of Unvested Bonus if applicable.</p>",45329,2,scheduled_specific__cash,07b557b0-c79e-4012-b96c-fdd728055057,RadioButton,5193335,Delete Parent ID,scheduled_specific__cash,7939,false,scheduled_specific__cash,false,false,,,,,,816,Delete,false,true
5193375,2025-01-20T16:27:58.998Z,2025-01-20T16:27:58.998Z,"Gross Withdrawal ","<p>The total amount of the withdrawal and includes taxes withheld, any applicable Surrender Charge, and market value adjustment (MVA - this could be positive or negative, and only applicable in certain states) and/or recoupment of Unvested Bonus if applicable.</p>",45329,1,scheduled_specific__gross,3d474f48-dc9f-4cbf-b988-84896bae8c61,RadioButton,5193335,Delete Parent ID,scheduled_specific__gross,7939,false,scheduled_specific__gross,false,false,,,,,,815,Delete,false,true
5193373,2025-01-20T16:27:58.998Z,2025-01-20T16:27:58.998Z,Maximum Lifetime Income Benefit Amount,"<p>This option will automatically decrease the scheduled amount to adjust for any withdrawals that you take outside of the scheduled amount, and will automatically increase the scheduled amount to adjust for any Income Step-ups calculated by Nationwide.</p><p><br></p><p>• If your start date is not within the first month after electing to enter the Income Phase, this option will calculate any accumulated amount since entering the Income Phase and will increase your first scheduled monthly withdrawal to include the accumulated amount.</p><p><br></p><p>• Additional withdrawals will recalculate the Maximum Lifetime Income Benefit Amount scheduled withdrawal amount. If withdrawals exceed your maximum allowable amount, your scheduled withdrawal will stop until after your next contract anniversary.</p>",45329,1,scheduled_maximum,a2173934-1372-4057-9d15-a8a1560f2487,RadioButton,5193334,Delete Parent ID,scheduled_maximum,7939,false,scheduled_maximum,false,false,,,,,,812,Delete,false,true
5193337,2025-01-20T16:27:57.555Z,2025-04-29T16:49:33.801Z,Enter a Start Date,,45329,1,income_start,ff25a737-6e52-4662-b900-9d28cdbdc748,TextField,,Delete Parent ID,income_start,7940,false,income_start,false,false,13,1,130,121,580,265,Delete,false,false
5193339,2025-01-20T16:27:57.555Z,2025-04-29T16:49:33.801Z,Withdrawal amount,<p><br></p>,45329,1,rmd_one-time__amount,c9d69f0a-2f3c-485c-b406-a1df7e0d65a4,TextField,5193338,Delete Parent ID,rmd_one-time__amount,7941,false,rmd_one-time__amount,false,false,12,1,112,139,87,254,Delete,false,false
5193340,2025-01-20T16:27:57.555Z,2025-04-29T16:49:33.801Z,Withdrawal Date,,45329,2,rmd_one-time__date,2fadc592-4ca5-44f5-87f9-35e301e8c709,TextField,5193338,Delete Parent ID,rmd_one-time__date,7941,false,rmd_one-time__date,false,false,13,1,160,163,59,253,Delete,false,false
5193338,2025-01-20T16:27:57.555Z,2025-04-29T16:49:33.801Z,One-time current lump sum calculated by the Contract Owner,"<p><strong style=""color: rgb(13, 13, 13);"">I understand that electing this option will reduce or terminate future scheduled Lifetime Income Benefit Payment Amounts until after my next anniversary.</strong></p>",45329,1,rmd_one-time__lump,82355487-5f8d-4d7b-8da8-750515000273,Checkbox,,Delete Parent ID,rmd_one-time__lump,7941,false,rmd_one-time__lump,false,false,8,1,8,35,115,270,Delete,false,true
5193342,2025-01-20T16:27:57.555Z,2025-04-29T16:49:33.801Z,Select an account type,<p><br></p>,45329,1,payment_direct--group,757401ed-609e-413c-8920-205ad235150c,RadioGroup,5193377,Delete Parent ID,payment_direct--group,7942,false,payment_direct--group,false,true,8,2,8,63,652,251,Delete,false,false
5193346,2025-01-20T16:27:57.555Z,2025-04-29T16:49:33.801Z,Transit / ABA Routing Number,,45329,5,payment_direct__routing-number,cacd49d9-53bb-440b-993b-24ea13f5f9a5,TextField,5193343,Delete Parent ID,payment_direct__routing-number,7942,false,payment_direct__routing-number,false,false,14,2,209,187,488,220,Delete,false,false
5193347,2025-01-20T16:27:57.555Z,2025-04-29T16:49:33.801Z,Account Number,,45329,6,payment_direct__account-number,a53076f5-2ed1-41af-89a5-f200ef711122,TextField,5193377,Delete Parent ID,payment_direct__account-number,7942,false,payment_direct__account-number,false,false,14,2,444,132,469,219,Delete,false,false
5193345,2025-01-20T16:27:57.555Z,2025-04-29T16:49:33.801Z,Financial Institution Name,,45329,4,payment_direct__institution,a1657c5d-962e-405e-8a90-332a966e6bb0,TextField,5193377,Delete Parent ID,payment_direct__institution,7942,false,payment_direct__institution,false,false,14,2,403,173,506,217,Delete,false,false
5193352,2025-01-20T16:27:57.555Z,2025-04-29T16:49:33.801Z,State,,45329,4,payment_fbo__state,165aea2f-1863-447a-bc6b-0aefe1410920,TextField,5193381,Delete Parent ID,payment_fbo__state,7942,false,payment_fbo__state,false,false,14,2,72,397,115,238,Delete,false,false
5193379,2025-01-20T16:27:58.998Z,2025-01-20T16:27:58.998Z,Mail Check to Address on File,,45329,3,payment_check,8a3e6638-8a3e-47ec-8473-c0aa18dd72af,RadioButton,5193341,Delete Parent ID,payment_check,7942,false,payment_check,false,false,,,,,,242,Delete,false,false
5193380,2025-01-20T16:27:58.998Z,2025-01-20T16:27:58.998Z,Send to my Custodial Account,,45329,4,payment_custodial,98613e9c-0267-41b4-a6d0-7d0461e52275,RadioButton,5193341,Delete Parent ID,payment_custodial,7942,false,payment_custodial,false,false,,,,,,243,Delete,false,false
5193378,2025-01-20T16:27:58.998Z,2025-01-20T16:27:58.998Z,Digital Payment,"<p>You will receive an email to facilitate your payment digitally3 after the withdrawal from your annuity contract is processed. You may be able to select from several payment acceptance methods such as ACH or Zelle. </p><p><br></p><p>First-time users will be prompted to register prior to collecting payments. Payments must be accepted within seven days of receipt. If you do not accept your digital payment, a check will be mailed to your address of record unless an alternative payment method is provided.</p>",45329,2,payment_digital,ed6ccb63-3493-4e80-b675-f45db270ee27,RadioButton,5193341,Delete Parent ID,payment_digital,7942,false,payment_digital,false,false,,,,,,245,Delete,false,true
5193377,2025-01-20T16:27:58.998Z,2025-01-20T16:27:58.998Z,Direct Deposit,<p><strong>You are authorizing a one-time or recurring Automated Clearing House (ACH) credit (direct deposit) to the bank account provided on this form. Funds must be deposited to a U.S. Institution. See Important Details and Disclosures</strong></p>,45329,1,payment_direct,081052bc-9c8e-4948-9e32-809b721c396d,RadioButton,5193341,Delete Parent ID,payment_direct,7942,false,payment_direct,false,false,,,,,,241,Delete,false,true
5193382,2025-01-20T16:27:58.998Z,2025-01-20T16:27:58.998Z,Account on File,"<p><span style=""color: rgb(13, 13, 13);"">Verify Account Information below</span></p>",45329,1,payment_direct__account,3a82570a-b874-4a77-8c59-d69f3204b5c1,RadioButton,5193342,Delete Parent ID,payment_direct__account,7942,false,payment_direct__account,false,false,,,,,,249,Delete,false,true
5193384,2025-01-20T16:27:58.998Z,2025-01-20T16:27:58.998Z,New Savings Account,"<p><span style=""color: rgb(13, 13, 13);"">Provide Account Information below</span></p>",45329,3,payment_direct__savings,0458af40-1c32-4569-8d26-9198e2432fd8,RadioButton,5193342,Delete Parent ID,payment_direct__savings,7942,false,payment_direct__savings,false,false,,,,,,247,Delete,false,true
5193381,2025-01-20T16:27:58.998Z,2025-01-20T16:27:58.998Z,Send to a Company / Organization / Charity For Benefit of (FBO),,45329,5,payment_fbo,9b47fa15-5f6d-41c5-84ef-a7d936345cbd,RadioButton,5193341,Delete Parent ID,payment_fbo,7942,false,payment_fbo,false,false,,,,,,244,Delete,false,false
5193353,2025-01-20T16:27:57.555Z,2025-04-29T16:49:33.801Z,ZIP,,45329,5,payment_fbo__zip,1a3f2af1-751f-4247-9165-61c8e5394dbb,TextField,5193353,Delete Parent ID,payment_fbo__zip,7942,false,payment_fbo__zip,false,false,14,2,80,496,116,239,Delete,false,false
5193343,2025-01-20T16:27:57.555Z,2025-04-29T16:49:33.801Z,Bank Account Holder Name,"<p>Must be contract owner. </p><p><br></p><p>For commercial accounts, please provide the name of the commercial bank account holder as well as the party authorized to sign for this account.</p>",45329,3,payment_direct__name,25dd823c-bbba-4cdd-8d6e-40d255b69482,TextField,5193377,Delete Parent ID,payment_direct__name,7942,false,payment_direct__name,false,false,14,2,278,298,550,218,Delete,false,false
5193344,2025-01-20T16:27:57.555Z,2025-04-29T16:49:33.801Z,Check here if this is a Commercial Account,"<p>A commercial bank account is one that is owned by an entity (company, trust, etc.) rather than an individual person.</p><p><br></p><p><strong>NOTE:</strong> If the bank account is owned by a company or trust, additional documentation is required.</p>",45329,2,payment_direct__commercial,6234b0e3-a688-4c40-a508-49a42b429993,Checkbox,5193377,Delete Parent ID,payment_direct__commercial,7942,false,payment_direct__commercial,false,false,8,2,8,48,597,250,Delete,false,true
5193348,2025-01-20T16:27:57.555Z,2025-04-29T16:49:33.801Z,Email Address,,45329,1,payment_digital__email,ae773c29-18bd-4211-b97f-d7fb022ec4f0,TextField,5193378,Delete Parent ID,payment_digital__email,7942,false,payment_digital__email,false,false,14,2,408,168,312,246,Delete,false,false
5193351,2025-01-20T16:27:57.555Z,2025-04-29T16:49:33.801Z,City,,45329,3,payment_fbo__city,e5836d26-59ec-4959-8b9f-aa949b832ba3,TextField,5193381,Delete Parent ID,payment_fbo__city,7942,false,payment_fbo__city,false,false,14,2,288,72,115,237,Delete,false,false
5193383,2025-01-20T16:27:58.998Z,2025-01-20T16:27:58.998Z,New Checking Account,"<p><span style=""color: rgb(13, 13, 13);"">Provide Account Information below</span></p>",45329,2,payment_direct__checking,5ec596ec-24ad-4585-8939-9a7924743462,RadioButton,5193342,Delete Parent ID,payment_direct__checking,7942,false,payment_direct__checking,false,false,,,,,,248,Delete,false,true
5193349,2025-01-20T16:27:57.555Z,2025-04-29T16:49:33.801Z,Check payable to / Name,,45329,1,payment_fbo__name,ffb8dce4-5884-4e52-84c8-d023d2bfde73,TextField,5193381,Delete Parent ID,payment_fbo__name,7942,false,payment_fbo__name,false,false,14,2,414,162,152,235,Delete,false,false
5193350,2025-01-20T16:27:57.555Z,2025-04-29T16:49:33.801Z,Address,,45329,2,payment_fbo__address,51ac783b-6dea-4496-bfc5-938d18d85712,TextField,5193381,Delete Parent ID,payment_fbo__address,7942,false,payment_fbo__address,false,false,14,2,485,91,134,236,Delete,false,false
5193341,2025-01-20T16:27:57.555Z,2025-04-29T16:49:33.801Z,Payment Methods,,45329,1,payment--group,719743ed-bb22-4ca0-8666-162451cf638b,RadioGroup,,Delete Parent ID,payment--group,7942,false,payment--group,false,false,8,2,8,36,725,240,Delete,false,false
6725783,2025-03-28T18:37:59.335Z,2025-04-29T16:49:27.916Z,Payment Method,,45329,1,payment_method,7a5f690a-c305-43d0-ac5d-60295d81839d,PaymentMethod,,Delete Parent ID,payment_method,7942,false,,false,false,,,,,,,Delete,false,false
5193361,2025-01-20T16:27:57.555Z,2025-04-29T16:49:33.801Z,Owner's SSN / TIN,,45329,2,sign_owner__ssntin,eb01c5ac-34a3-415e-a20b-017c516c5e10,TextField,5193362,Delete Parent ID,sign_owner__ssntin,7948,false,sign_owner__ssntin,false,false,14,4,115,460,447,6,Delete,false,false
5193360,2025-01-20T16:27:57.555Z,2025-04-29T16:49:33.801Z,Owner's Name,,45329,1,sign_owner__name,a86838c6-4cc2-499c-874e-80463691a441,TextField,5193362,Delete Parent ID,sign_owner__name,7948,false,sign_owner__name,false,false,14,4,218,141,447,5,Delete,false,false
5193362,2025-01-20T16:27:57.555Z,2025-04-29T16:49:33.801Z,Owner's Signature,,45329,3,sign_owner__signature,febafe1d-302b-4339-9337-624d0bba4da7,Signature,,Delete Parent ID,sign_owner__signature,7948,false,sign_owner__signature,false,false,14,4,263,96,429,,Delete,false,false
5193363,2025-01-20T16:27:57.555Z,2025-04-29T16:49:33.801Z,Date,,45329,1,sign_owner__date,e5520344-cbef-4543-bc66-4e21845c96f2,SignatureDate,5193362,Delete Parent ID,sign_owner__date,7948,false,sign_owner__date,false,false,14,4,182,393,428,,Delete,false,false
5193364,2025-01-20T16:27:57.555Z,2025-04-29T16:49:33.801Z,Joint Owner's Name,,45329,1,sign_joint-owner__name,55783fc6-33f9-463f-be97-d6a22e14b730,SignatureTextField,5193365,Delete Parent ID,sign_joint-owner__name,7949,false,sign_joint-owner__name,false,false,14,4,434,141,394,,Delete,false,false
5193365,2025-01-20T16:27:57.555Z,2025-04-29T16:49:33.801Z,Joint Owner's Signature,,45329,2,sign_joint-owner__signature,add60476-5c63-4ec4-a475-6ba9582d3ffd,Signature,,Delete Parent ID,sign_joint-owner__signature,7949,false,sign_joint-owner__signature,false,false,14,4,263,96,376,,Delete,false,false
5193366,2025-01-20T16:27:57.555Z,2025-04-29T16:49:33.801Z,Date,,45329,1,sign_joint-owner__date,6d878ba4-39c9-40d6-b134-e07fb5c6b5f7,SignatureDate,5193365,Delete Parent ID,sign_joint-owner__date,7949,false,sign_joint-owner__date,false,false,14,4,182,393,376,,Delete,false,false
5193369,2025-01-20T16:27:57.555Z,2025-04-29T16:49:33.801Z,Date,,45329,1,sign_spouse__date,7ee79e48-96fc-40f2-8d00-b6f0f8d0496b,SignatureDate,5193368,Delete Parent ID,sign_spouse__date,7950,false,sign_spouse__date,false,false,14,4,182,394,297,,Delete,false,false
5193367,2025-01-20T16:27:57.555Z,2025-04-29T16:49:33.801Z,Spouse's Name,,45329,1,sign_spouse__name,e7782bda-fc1d-4e0a-bdea-7c91f91b7e60,SignatureTextField,5193368,Delete Parent ID,sign_spouse__name,7950,false,sign_spouse__name,false,false,14,4,289,142,338,,Delete,false,false
5193368,2025-01-20T16:27:57.555Z,2025-04-29T16:49:33.801Z,Spouse's Signature,,45329,2,sign_spouse__signature,35496966-de6b-4ea4-bb90-12bc0eebb527,Signature,,Delete Parent ID,sign_spouse__signature,7950,false,sign_spouse__signature,false,false,14,4,263,97,297,,Delete,false,false
6483488,2025-03-13T19:49:52.537Z,2025-03-14T08:20:58.427Z,Please select a withholding rate,,45329,1,withholding_federal--group,ea0e740c-2320-47df-86b2-036e2e2a456b,RadioGroup,,Delete Parent ID,withholding_federal--group,7951,false,,false,true,,,,,,793,Delete,false,false
6483489,2025-03-13T19:50:20.254Z,2025-03-14T08:20:58.427Z,10% (Default),,45329,1,withholding_federal__default,34fff215-8b45-49ff-a1e5-6c563f5f4e1c,RadioButton,6483488,Delete Parent ID,withholding_federal__default,7951,false,,false,false,,,,,,794,Delete,false,false
5193386,2025-01-20T16:27:58.998Z,2025-01-20T16:27:58.998Z,Disaster Recovery Distribution,"<p>By checking this box, I represent that this is a Disaster Recovery Distribution from my qualified contract. A Disaster Recovery Distribution is not subject to 20% mandatory federal tax distribution or the 10% IRS additional tax penalty for those under 59 1/2 years old, but if we don’t receive a W-4R form and you</p><p>have not elected above (No federal tax withheld), Nationwide will withhold at the default withholding rate.</p>",45329,2,withholding_exceptions__disaster,d812760c-3ffa-4b74-9d4c-6cf225887651,RadioButton,5193355,Delete Parent ID,withholding_exceptions__disaster,7951,false,withholding_exceptions__disaster,false,false,,,,,,798,Delete,false,true
5193355,2025-01-20T16:27:57.555Z,2025-04-29T16:49:33.801Z,Additional Federal WIthholding Elections,,45329,2,withholding_exceptions--group,a579b232-0abe-4e7e-9ca9-7fd79be3f469,RadioGroup,,Delete Parent ID,withholding_exceptions--group,7951,false,withholding_exceptions--group,false,true,8,3,8,53,432,796,Delete,false,false
5193385,2025-01-20T16:27:58.998Z,2025-01-20T16:27:58.998Z,Terminally Ill Distribution,"<p>By checking this box I represent that this distribution meets the requirements for an exception from penalty on early distributions from qualified plans because I am terminally ill. I will be required to submit the Terminal Illness Physician Certification Form in addition to this distribution form. A distribution for Terminal Illness is not subject to 20% mandatory federal tax withholding or the 10% IRS additional tax penalty for those under 59 1/2 years old, but if we don’t receive a W-4R form and you have not elected above (No federal tax withheld), Nationwide will withhold at the default withholding rate.</p>",45329,1,withholding_exceptions__terminal,d65527af-9055-4c34-b484-cece1ec6ee8f,RadioButton,5193355,Delete Parent ID,withholding_exceptions__terminal,7951,false,withholding_exceptions__terminal,false,false,,,,,,801,Delete,false,true
5193354,2025-01-20T16:27:57.555Z,2025-04-29T16:49:33.801Z,I elect a rate other than 10%,,45329,2,withholding_federal,7a66423d-b907-48aa-85ab-3ac79df710a2,RadioButton,6483488,Delete Parent ID,withholding_federal,7951,false,withholding_federal,false,false,8,3,7,52,662,794,Delete,false,true
5193356,2025-01-20T16:27:57.555Z,2025-04-29T16:49:33.801Z,Withholding Percentage,,45329,1,withholding_state__percentage,deb45b84-c90e-414b-b8dc-ffefc4853824,TextField,5193359,Delete Parent ID,withholding_state__percentage,7952,false,withholding_state__percentage,false,false,12,3,78,173,266,222,Delete,false,false
5193358,2025-01-20T16:27:57.555Z,2025-04-29T16:49:33.801Z,State of residence,,45329,3,withholding_state__residence,898cfd4f-e16e-4e7a-8ea6-07fff3948a47,TextField,5193359,Delete Parent ID,withholding_state__residence,7952,false,withholding_state__residence,false,false,12,3,279,152,247,18,Delete,false,false
5193357,2025-01-20T16:27:57.555Z,2025-04-29T16:49:33.801Z,Amount to be withheld,,45329,2,withholding_state__amount,17dc7162-9236-4209-ae6f-ec23867f8ce0,TextField,5193359,Delete Parent ID,withholding_state__amount,7952,false,withholding_state__amount,false,false,12,3,92,339,265,792,Delete,false,false
5193359,2025-01-20T16:27:57.555Z,2025-04-29T16:49:33.801Z,I elect to have State Taxes withheld from the withdrawal,,45329,1,withholding_state__elect,cfa001b4-9f85-4b99-8308-21920f3b97b4,Checkbox,,Delete Parent ID,withholding_state__elect,7952,false,withholding_state__elect,false,false,8,3,8,53,284,835,Delete,false,false
